,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,target
673,2542,0,0,1,20,20,0,1,0
674,2542,0,0,1,20,45,0,0,0
675,2541,0,0,1,20,49,0,1,0
676,2542,0,0,1,10,51,0,1,1
677,2542,0,1,1,15,39,0,2,0
678,2542,0,1,1,30,53,0,2,0
679,2542,0,1,1,20,53,0,1,1
680,2687,0,0,1,5,58,0,1,0
681,2688,0,0,1,15,50,0,0,0
682,2688,0,0,1,20,36,0,1,1
683,2688,0,0,1,5,57,0,1,1
684,2688,0,1,1,10,57,0,0,0
685,2688,0,1,1,15,49,0,1,0
686,2840,0,1,1,40,49,0,1,0
687,2999,0,0,1,20,35,0,0,0
688,2999,0,0,1,20,55,0,0,1
689,2999,0,1,1,40,55,0,0,0
690,3164,0,1,1,10,47,0,0,0
691,3164,0,1,1,10,57,0,0,0
692,3164,0,1,1,20,55,0,0,0
693,3165,0,1,1,20,57,0,0,2
694,3337,0,0,1,10,54,0,1,0
695,3337,0,0,1,20,59,0,2,0
696,3337,0,1,1,15,63,0,1,0
697,3337,0,1,1,25,46,0,2,0
698,3337,0,1,1,40,59,0,1,0
699,3516,0,0,1,15,59,0,1,0
700,3516,0,1,1,10,61,0,2,0
701,3702,0,0,1,20,57,0,1,0
702,3895,0,0,1,5,53,0,2,0
703,3896,0,1,1,20,39,0,0,0
704,3895,0,1,1,20,45,0,1,0
705,4096,0,1,1,10,40,0,2,1
706,4096,0,1,1,15,14,0,0,1
707,169,1,0,2,30,14,1,1,0
708,232,1,0,2,20,14,9,1,0
709,256,1,0,2,20,14,0,1,0
710,312,1,0,2,35,26,1,1,0
711,311,1,0,2,60,20,4,0,0
712,342,1,0,2,5,24,0,1,0
713,342,1,0,2,10,12,13,1,0
714,342,1,0,2,10,26,3,1,0
715,342,1,0,2,20,25,3,1,0
716,375,1,0,2,15,25,1,0,0
717,375,1,0,2,20,10,14,1,0
718,375,1,0,2,25,23,6,0,0
719,375,1,0,2,25,24,3,0,0
720,375,1,0,2,30,24,0,1,0
721,375,1,0,2,30,26,2,1,0
722,375,1,0,2,40,14,12,1,0
723,375,1,0,2,40,20,3,2,0
724,410,1,0,2,5,10,15,1,0
725,411,1,0,2,10,15,13,1,0
726,411,1,0,2,10,30,0,0,0
727,411,1,0,2,20,15,9,1,0
728,410,1,0,2,20,18,10,2,0
729,411,1,0,2,25,14,10,1,0
730,410,1,0,2,35,11,14,1,0
731,411,1,0,2,50,25,4,2,0
732,448,1,0,2,5,23,8,0,0
733,448,1,0,2,10,5,10,0,0
734,448,1,0,2,15,21,11,1,0
735,448,1,0,2,15,22,9,1,0
736,448,1,0,2,15,28,1,0,0
737,448,1,0,2,20,10,11,2,0
738,448,1,0,2,20,15,1,2,0
739,448,1,0,2,20,21,14,0,0
740,448,1,0,2,20,31,1,0,0
741,448,1,0,2,30,10,13,0,0
742,448,1,0,2,30,32,14,1,0
743,448,1,0,2,30,32,0,0,0
744,448,1,0,2,40,14,11,0,0
745,448,1,0,2,40,19,11,2,0
746,448,1,0,2,60,20,7,2,0
747,448,1,0,2,60,20,12,1,0
748,448,1,0,2,45,15,14,2,1
749,488,1,0,2,10,15,9,1,0
750,488,1,0,2,10,20,14,0,0
751,488,1,0,2,15,20,7,2,0
752,488,1,0,2,20,26,5,1,0
753,488,1,0,2,20,27,4,1,0
754,488,1,0,2,20,31,2,0,0
755,488,1,0,2,25,18,9,0,0
756,489,1,0,2,25,27,2,0,0
757,488,1,0,2,30,11,14,1,0
758,488,1,0,2,30,26,6,1,0
759,489,1,0,2,40,16,3,1,0
760,488,1,0,2,40,17,12,1,0
761,488,1,0,2,40,22,12,2,0
762,488,1,0,2,20,9,17,1,1
763,531,1,0,2,5,30,5,0,0
764,531,1,0,2,15,25,13,2,0
765,531,1,0,2,20,16,14,2,0
766,531,1,0,2,20,24,12,0,0
767,531,1,0,2,20,24,12,0,0
768,531,1,0,2,20,25,7,1,0
769,531,1,0,2,30,13,0,1,0
770,531,1,0,2,40,16,18,1,0
771,531,1,0,2,40,25,1,1,0
772,577,1,0,2,5,17,11,2,0
773,577,1,0,2,10,16,4,2,0
774,577,1,0,2,10,18,10,0,0
775,577,1,0,2,10,30,2,1,0
776,577,1,0,2,15,23,12,1,0
777,577,1,0,2,20,17,17,0,0
778,577,1,0,2,20,17,16,2,0
779,577,1,0,2,20,21,9,1,0
780,577,1,0,2,20,33,2,1,0
781,577,1,0,2,20,33,1,1,0
782,577,1,0,2,25,26,5,2,0
783,577,1,0,2,25,26,6,0,0
784,577,1,0,2,30,21,17,1,0
785,577,1,0,2,30,26,1,1,0
786,577,1,0,2,40,21,5,2,0
787,577,1,0,2,40,31,7,0,0
788,577,1,0,2,40,31,5,0,0
789,577,1,0,2,40,23,2,1,0
790,577,1,0,2,50,23,10,0,0
791,577,1,0,2,60,22,12,2,0
792,577,1,0,2,60,27,2,0,0
793,626,1,0,2,5,27,3,2,0
794,626,1,0,2,15,17,15,0,0
795,625,1,0,2,20,20,10,1,0
796,625,1,0,2,20,33,1,1,0
797,625,1,0,2,25,12,12,1,0
798,625,1,0,2,30,11,20,1,0
799,625,1,0,2,30,26,15,2,0
800,625,1,0,2,30,26,9,1,0
801,625,1,0,2,30,38,0,1,0
802,625,1,0,2,40,23,12,1,0
803,626,1,0,2,40,23,12,2,0
804,625,1,0,2,40,31,11,0,0
805,625,1,0,2,50,29,1,1,0
806,625,1,0,2,60,20,10,2,0
807,625,1,0,2,80,20,10,0,0
808,677,1,0,2,10,21,16,1,0
809,677,1,0,2,10,22,9,1,0
810,677,1,0,2,15,15,18,0,0
811,677,1,0,2,15,25,6,1,0
812,677,1,0,2,25,29,4,2,0
813,677,1,0,2,30,20,21,2,0
814,677,1,0,2,30,25,5,2,0
815,677,1,0,2,30,26,8,1,0
816,677,1,0,2,30,26,11,1,0
817,677,1,0,2,30,13,7,0,0
818,677,1,0,2,40,13,21,0,0
819,677,1,0,2,60,17,19,1,2
820,731,1,0,2,10,5,13,1,0
821,732,1,0,2,10,14,11,1,0
822,732,1,0,2,10,26,14,1,0
823,732,1,0,2,15,22,14,0,0
824,731,1,0,2,20,15,22,1,0
825,732,1,0,2,20,16,21,2,0
826,731,1,0,2,20,20,15,1,0
827,731,1,0,2,20,20,20,1,0
828,732,1,0,2,20,24,6,0,0
829,732,1,0,2,20,25,5,1,0
830,731,1,0,2,20,31,3,1,0
831,732,1,0,2,25,15,21,0,0
832,731,1,0,2,25,11,15,1,0
833,732,1,0,2,30,11,9,1,0
834,731,1,0,2,30,20,14,1,0
835,731,1,0,2,40,37,0,0,0
836,731,1,0,2,20,30,10,1,1
837,790,1,0,2,5,25,3,2,0
838,789,1,0,2,10,10,22,2,0
839,790,1,0,2,10,22,15,1,0
840,789,1,0,2,10,26,9,0,0
841,790,1,0,2,15,12,22,1,0
842,789,1,0,2,15,29,13,0,0
843,789,1,0,2,20,29,9,2,0
844,790,1,0,2,25,24,13,1,0
845,789,1,0,2,25,27,14,2,0
846,789,1,0,2,30,18,18,0,0
847,789,1,0,2,30,30,11,1,0
848,789,1,0,2,30,38,6,1,0
849,789,1,0,2,40,11,17,1,0
850,789,1,0,2,40,24,15,0,0
851,790,1,0,2,40,31,8,2,0
852,790,1,0,2,40,32,6,2,0
853,789,1,0,2,60,15,22,0,0
854,789,1,0,2,60,25,11,2,0
855,790,1,0,2,80,31,4,0,0
856,789,1,0,2,90,14,19,0,0
857,850,1,0,2,20,16,9,1,0
858,851,1,0,2,30,22,17,1,0
859,850,1,0,2,10,18,24,2,0
860,851,1,0,2,10,30,10,1,0
861,850,1,0,2,20,24,5,0,0
862,850,1,0,2,20,33,2,0,0
863,851,1,0,2,20,36,4,1,0
864,851,1,0,2,30,31,9,1,0
865,851,1,0,2,30,36,1,0,0
866,851,1,0,2,40,22,18,1,0
867,851,1,0,2,40,30,8,1,0
868,851,1,0,2,40,38,6,1,0
869,851,1,0,2,45,39,2,1,0
870,851,1,0,2,50,16,22,1,0
871,851,1,0,2,20,27,9,1,1
872,851,1,0,2,15,30,14,1,1
873,916,1,0,2,5,30,10,1,0
874,916,1,0,2,10,34,1,0,0
875,916,1,0,2,10,37,0,2,0
876,916,1,0,2,15,18,19,1,0
877,915,1,0,2,15,12,0,2,0
878,915,1,0,2,20,12,21,0,0
879,915,1,0,2,20,14,23,0,0
880,915,1,0,2,20,25,17,1,0
881,916,1,0,2,30,25,1,2,0
882,915,1,0,2,30,25,14,2,0
883,915,1,0,2,30,26,14,1,0
884,915,1,0,2,30,39,2,0,0
885,916,1,0,2,40,30,5,1,0
886,915,1,0,2,40,37,4,1,0
887,916,1,0,2,40,41,3,2,0
888,915,1,0,2,50,20,21,2,0
889,915,1,0,2,50,25,0,2,0
890,916,1,0,2,50,31,5,0,0
891,915,1,0,2,60,30,7,1,0
892,916,1,0,2,60,36,4,2,1
893,984,1,0,2,10,15,22,1,0
894,984,1,0,2,15,24,7,0,0
895,984,1,0,2,20,14,24,1,0
896,984,1,0,2,20,20,7,1,0
897,984,1,0,2,20,20,22,2,0
898,984,1,0,2,20,22,6,1,0
899,984,1,0,2,20,38,2,1,0
900,984,1,0,2,20,38,3,2,0
901,984,1,0,2,25,38,2,1,0
902,984,1,0,2,30,35,1,0,0
903,984,1,0,2,40,15,17,0,0
904,984,1,0,2,40,20,15,2,0
905,984,1,0,2,40,25,15,0,0
906,984,1,0,2,50,34,6,2,0
907,984,1,0,2,50,36,2,0,0
908,984,1,0,2,60,33,19,0,0
909,984,1,0,2,60,33,8,1,0
910,984,1,0,2,70,26,12,1,0
911,984,1,0,2,80,22,21,0,0
912,984,1,0,2,20,37,1,0,1
913,1056,1,0,2,10,15,3,2,0
914,1056,1,0,2,10,16,23,1,0
915,1056,1,0,2,10,30,7,1,0
916,1056,1,0,2,15,14,22,1,0
917,1056,1,0,2,15,19,22,2,0
918,1056,1,0,2,15,20,19,1,0
919,1056,1,0,2,20,9,15,0,0
920,1056,1,0,2,20,18,23,0,0
921,1056,1,0,2,20,19,18,0,0
922,1056,1,0,2,20,20,7,1,0
923,1056,1,0,2,20,22,8,0,0
924,1056,1,0,2,20,27,9,1,0
925,1056,1,0,2,20,29,20,1,0
926,1056,1,0,2,20,31,13,0,0
927,1056,1,0,2,20,32,17,1,0
928,1056,1,0,2,20,34,7,1,0
929,1056,1,0,2,20,39,0,1,0
930,1056,1,0,2,25,10,27,1,0
931,1056,1,0,2,25,14,14,1,0
932,1056,1,0,2,35,14,25,1,0
933,1056,1,0,2,35,24,17,0,0
934,1056,1,0,2,35,29,8,0,0
935,1056,1,0,2,40,20,20,1,0
936,1056,1,0,2,40,34,15,1,0
937,1056,1,0,2,40,34,6,0,0
938,1056,1,0,2,50,18,22,0,0
939,1056,1,0,2,50,25,20,0,0
940,1056,1,0,2,60,17,0,0,0
941,1056,1,0,2,20,17,22,1,1
942,1056,1,0,2,30,34,5,1,1
943,1056,1,0,2,20,20,9,1,1
944,1056,1,0,2,40,22,2,0,2
945,1132,1,0,2,40,22,15,1,0
946,1132,1,0,2,10,22,20,1,0
947,1132,1,0,2,10,35,11,2,0
948,1132,1,0,2,15,20,17,2,0
949,1132,1,0,2,15,28,5,2,0
950,1132,1,0,2,15,11,18,1,0
951,1132,1,0,2,20,11,27,0,0
952,1132,1,0,2,20,16,23,1,0
953,1132,1,0,2,20,18,25,2,0
954,1132,1,0,2,20,23,20,2,0
955,1132,1,0,2,20,25,12,1,0
956,1132,1,0,2,20,25,18,1,0
957,1132,1,0,2,20,28,13,0,0
958,1132,1,0,2,20,29,16,0,0
959,1132,1,0,2,20,29,17,0,0
960,1132,1,0,2,20,32,6,0,0
961,1132,1,0,2,20,39,4,2,0
962,1132,1,0,2,20,40,8,2,0
963,1132,1,0,2,20,41,3,2,0
964,1132,1,0,2,25,21,19,1,0
965,1132,1,0,2,25,28,14,1,0
966,1132,1,0,2,25,45,2,1,0
967,1132,1,0,2,30,17,23,0,0
968,1132,1,0,2,30,18,20,0,0
969,1132,1,0,2,30,27,10,1,0
970,1132,1,0,2,40,25,8,0,0
971,1132,1,0,2,40,33,8,1,0
972,1132,1,0,2,40,37,6,1,0
973,1132,1,0,2,40,38,1,1,0
974,1132,1,0,2,40,38,2,2,0
975,1132,1,0,2,45,30,13,0,0
976,1132,1,0,2,50,23,14,2,0
977,1132,1,0,2,60,23,14,0,0
978,1132,1,0,2,80,20,20,1,0
979,1132,1,0,2,40,37,5,1,1
980,1132,1,0,2,30,13,9,1,2
981,1212,1,0,2,5,13,19,1,0
982,1212,1,0,2,5,18,15,1,0
983,1212,1,0,2,5,20,20,0,0
984,1212,1,0,2,5,23,14,2,0
985,1212,1,0,2,10,43,12,2,0
986,1212,1,0,2,10,43,1,0,0
987,1212,1,0,2,15,22,20,1,0
988,1212,1,0,2,15,36,5,0,0
989,1212,1,0,2,20,31,19,2,0
990,1212,1,0,2,20,31,17,1,0
991,1212,1,0,2,25,30,11,0,0
992,1212,1,0,2,30,38,27,1,0
993,1212,1,0,2,30,38,2,1,0
994,1212,1,0,2,35,26,14,1,0
995,1212,1,0,2,40,28,15,1,0
996,1212,1,0,2,60,16,22,0,0
997,1212,1,0,2,60,26,6,1,0
998,1212,1,0,2,80,26,14,1,0
999,1212,1,0,2,40,23,15,1,1
1000,1212,1,0,2,30,28,15,1,1
1001,1296,1,0,2,20,20,23,1,0
1002,1297,1,0,2,5,36,13,2,0
1003,1297,1,0,2,5,38,5,1,0
1004,1297,1,0,2,10,30,15,1,0
1005,1296,1,0,2,10,48,2,1,0
1006,1296,1,0,2,15,25,20,1,0
1007,1296,1,0,2,15,35,2,1,0
1008,1297,1,0,2,20,20,28,1,0
1009,1296,1,0,2,20,30,9,1,0
1010,1296,1,0,2,20,31,12,1,0
1011,1297,1,0,2,20,50,2,2,0
1012,1297,1,0,2,30,22,21,1,0
1013,1296,1,0,2,30,34,10,1,0
1014,1297,1,0,2,40,34,5,0,0
1015,1297,1,0,2,50,40,7,1,0
1016,1297,1,0,2,60,20,20,1,0
1017,1296,1,0,2,80,41,4,1,0
1018,1297,1,0,2,30,25,15,0,1
1019,1296,1,0,2,80,36,10,0,1
1020,1385,1,0,2,5,24,10,0,0
1021,1385,1,0,2,10,24,22,1,0
1022,1385,1,0,2,10,40,0,1,0
1023,1385,1,0,2,15,14,26,1,0
1024,1385,1,0,2,15,20,23,1,0
1025,1385,1,0,2,15,30,21,1,0
1026,1385,1,0,2,15,33,13,0,0
1027,1385,1,0,2,15,37,2,0,0
1028,1385,1,0,2,20,15,6,2,0
1029,1385,1,0,2,20,16,29,0,0
1030,1385,1,0,2,20,23,20,1,0
1031,1385,1,0,2,20,24,16,0,0
1032,1385,1,0,2,20,26,19,1,0
1033,1385,1,0,2,20,30,13,1,0
1034,1385,1,0,2,20,31,15,0,0
1035,1385,1,0,2,20,37,8,1,0
1036,1385,1,0,2,25,12,29,1,0
1037,1385,1,0,2,25,24,21,1,0
1038,1385,1,0,2,30,26,13,1,0
1039,1385,1,0,2,40,26,13,1,0
1040,1385,1,0,2,40,28,8,0,0
1041,1385,1,0,2,40,29,16,1,0
1042,1385,1,0,2,40,15,13,0,0
1043,1385,1,0,2,50,15,21,0,0
1044,1385,1,0,2,50,27,1,0,0
1045,1385,1,0,2,60,38,10,1,0
1046,1385,1,0,2,20,23,3,1,1
1047,1385,1,0,2,30,24,19,1,1
1048,1385,1,0,2,45,37,6,1,1
1049,1385,1,0,2,20,37,13,1,1
1050,1385,1,0,2,20,47,1,1,1
1051,1478,1,0,2,5,15,12,1,0
1052,1478,1,0,2,10,14,30,2,0
1053,1478,1,0,2,10,28,22,0,0
1054,1478,1,0,2,10,34,12,1,0
1055,1478,1,0,2,15,30,15,1,0
1056,1478,1,0,2,20,8,29,2,0
1057,1478,1,0,2,20,17,23,0,0
1058,1478,1,0,2,20,18,25,2,0
1059,1478,1,0,2,20,41,7,1,0
1060,1478,1,0,2,20,29,4,2,0
1061,1478,1,0,2,25,29,11,1,0
1062,1478,1,0,2,30,33,4,1,0
1063,1478,1,0,2,30,39,9,1,0
1064,1478,1,0,2,40,31,12,0,0
1065,1478,1,0,2,45,30,15,1,0
1066,1478,1,0,2,20,22,22,2,1
1067,1478,1,0,2,30,21,4,1,2
1068,1575,1,0,2,10,21,31,1,0
1069,1576,1,0,2,10,21,27,0,0
1070,1575,1,0,2,15,16,33,0,0
1071,1576,1,0,2,15,28,15,1,0
1072,1575,1,0,2,15,37,14,1,0
1073,1575,1,0,2,20,33,8,0,0
1074,1576,1,0,2,20,40,7,1,0
1075,1575,1,0,2,25,39,8,1,0
1076,1575,1,0,2,30,29,10,0,0
1077,1575,1,0,2,40,10,32,2,0
1078,1575,1,0,2,40,33,18,2,0
1079,1576,1,0,2,40,37,10,1,0
1080,1576,1,0,2,40,23,3,1,0
1081,1575,1,0,2,60,23,20,1,0
1082,1576,1,0,2,10,20,23,1,1
1083,1576,1,0,2,30,41,16,2,1
1084,1575,1,0,2,20,41,6,1,1
1085,1678,1,0,2,20,13,28,1,0
1086,1678,1,0,2,20,28,12,1,0
1087,1678,1,0,2,20,28,21,1,0
1088,1678,1,0,2,20,28,24,0,0
1089,1678,1,0,2,20,29,21,1,0
1090,1678,1,0,2,20,34,15,0,0
1091,1678,1,0,2,30,20,1,1,0
1092,1678,1,0,2,40,20,6,2,0
1093,1678,1,0,2,40,27,17,1,0
1094,1678,1,0,2,40,37,5,2,0
1095,1678,1,0,2,40,40,2,2,0
1096,1678,1,0,2,50,34,10,0,0
1097,1678,1,0,2,80,39,17,2,0
1098,1678,1,0,2,40,15,29,1,1
1099,1678,1,0,2,15,15,24,0,1
1100,1678,1,0,2,10,15,29,1,1
1101,1678,1,0,2,5,26,23,2,1
1102,1678,1,0,2,20,34,10,0,1
1103,1786,1,0,2,10,30,25,1,0
1104,1785,1,0,2,10,31,20,2,0
1105,1785,1,0,2,10,47,7,1,0
1106,1786,1,0,2,10,47,22,1,0
1107,1785,1,0,2,10,47,3,2,0
1108,1786,1,0,2,15,14,32,1,0
1109,1786,1,0,2,15,28,22,2,0
1110,1785,1,0,2,15,32,13,1,0
1111,1785,1,0,2,20,26,20,1,0
1112,1785,1,0,2,20,36,10,2,0
1113,1785,1,0,2,20,36,16,0,0
1114,1785,1,0,2,20,37,12,2,0
1115,1785,1,0,2,20,43,4,0,0
1116,1786,1,0,2,20,44,3,0,0
1117,1785,1,0,2,20,45,4,0,0
1118,1785,1,0,2,30,18,25,2,0
1119,1785,1,0,2,30,26,15,0,0
1120,1785,1,0,2,30,29,20,2,0
1121,1786,1,0,2,30,28,4,0,0
1122,1785,1,0,2,40,28,12,1,0
1123,1785,1,0,2,40,40,6,2,0
1124,1785,1,0,2,40,40,8,1,0
1125,1785,1,0,2,40,46,1,0,0
1126,1785,1,0,2,50,50,4,1,0
1127,1786,1,0,2,5,49,6,1,1
1128,1785,1,0,2,30,39,10,1,1
1129,1786,1,0,2,60,45,5,2,1
1130,1785,1,0,2,40,30,20,2,1
1131,1785,1,0,2,40,49,6,1,1
1132,1785,1,0,2,60,41,10,0,1
1133,1898,1,0,2,10,26,22,0,0
1134,1898,1,0,2,15,32,14,1,0
1135,1898,1,0,2,15,36,10,0,0
1136,1898,1,0,2,20,10,26,0,0
1137,1898,1,0,2,20,20,28,0,0
1138,1898,1,0,2,20,25,28,1,0
1139,1898,1,0,2,20,31,16,1,0
1140,1898,1,0,2,20,32,16,1,0
1141,1898,1,0,2,20,41,5,2,0
1142,1898,1,0,2,20,43,10,1,0
1143,1898,1,0,2,20,52,5,0,0
1144,1898,1,0,2,30,20,26,0,0
1145,1898,1,0,2,30,22,28,0,0
1146,1898,1,0,2,30,33,13,1,0
1147,1898,1,0,2,40,40,6,1,0
1148,1898,1,0,2,40,40,15,0,0
1149,1898,1,0,2,40,48,6,1,0
1150,1898,1,0,2,40,18,4,1,0
1151,1898,1,0,2,20,18,36,1,1
1152,1898,1,0,2,20,40,6,2,1
1153,1898,1,0,2,40,44,5,0,1
1154,1898,1,0,2,40,24,26,1,1
1155,2015,1,0,2,5,20,25,0,0
1156,2016,1,0,2,10,28,30,0,0
1157,2016,1,0,2,10,28,23,1,0
1158,2015,1,0,2,10,39,9,0,0
1159,2016,1,0,2,10,45,10,2,0
1160,2016,1,0,2,20,17,17,2,0
1161,2015,1,0,2,20,32,21,0,0
1162,2015,1,0,2,20,33,20,0,0
1163,2015,1,0,2,20,40,15,2,0
1164,2015,1,0,2,20,41,12,1,0
1165,2016,1,0,2,20,49,4,1,0
1166,2016,1,0,2,25,19,30,2,0
1167,2015,1,0,2,30,40,6,2,0
1168,2016,1,0,2,30,40,10,1,0
1169,2016,1,0,2,30,41,15,1,0
1170,2015,1,0,2,30,45,0,2,0
1171,2016,1,0,2,30,45,2,1,0
1172,2015,1,0,2,40,20,22,0,0
1173,2015,1,0,2,40,36,11,0,0
1174,2015,1,0,2,50,42,10,0,0
1175,2015,1,0,2,20,39,10,1,1
1176,2016,1,0,2,20,48,5,1,1
1177,2015,1,0,2,10,29,17,0,1
1178,2016,1,0,2,40,34,15,2,2
1179,2138,1,0,2,40,36,20,0,0
1180,2139,1,0,2,5,10,36,1,0
1181,2138,1,0,2,5,23,28,0,0
1182,2138,1,0,2,10,14,26,1,0
1183,2138,1,0,2,10,14,37,0,0
1184,2139,1,0,2,10,31,15,1,0
1185,2138,1,0,2,10,40,8,2,0
1186,2138,1,0,2,10,42,8,1,0
1187,2138,1,0,2,20,12,30,0,0
1188,2138,1,0,2,20,15,33,0,0
1189,2139,1,0,2,20,22,30,2,0
1190,2138,1,0,2,20,31,19,1,0
1191,2138,1,0,2,20,35,1,0,0
1192,2138,1,0,2,20,42,13,1,0
1193,2139,1,0,2,20,43,12,0,0
1194,2139,1,0,2,30,32,19,1,0
1195,2138,1,0,2,30,34,10,1,0
1196,2139,1,0,2,30,38,14,0,0
1197,2139,1,0,2,40,20,12,1,0
1198,2139,1,0,2,60,50,4,1,0
1199,2139,1,0,2,35,41,9,1,1
1200,2138,1,0,2,10,20,12,0,1
1201,2139,1,0,2,15,41,7,0,1
1202,2267,1,0,2,15,40,7,0,0
1203,2267,1,0,2,20,31,24,0,0
1204,2267,1,0,2,50,24,29,2,0
1205,2267,1,0,2,5,34,14,1,0
1206,2267,1,0,2,10,11,34,0,0
1207,2267,1,0,2,10,20,31,0,0
1208,2267,1,0,2,15,30,19,0,0
1209,2267,1,0,2,15,34,15,1,0
1210,2267,1,0,2,15,54,0,1,0
1211,2267,1,0,2,20,14,15,1,0
1212,2267,1,0,2,20,14,39,1,0
1213,2267,1,0,2,20,15,34,2,0
1214,2267,1,0,2,20,26,26,1,0
1215,2267,1,0,2,20,33,14,2,0
1216,2267,1,0,2,20,33,19,1,0
1217,2267,1,0,2,20,34,9,1,0
1218,2267,1,0,2,20,35,14,0,0
1219,2267,1,0,2,20,44,7,1,0
1220,2267,1,0,2,20,44,5,1,0
1221,2267,1,0,2,20,55,0,2,0
1222,2267,1,0,2,25,19,28,0,0
1223,2267,1,0,2,30,31,24,0,0
1224,2267,1,0,2,30,40,18,1,0
1225,2267,1,0,2,30,40,9,2,0
1226,2267,1,0,2,40,45,30,0,0
1227,2267,1,0,2,40,45,9,0,0
1228,2267,1,0,2,40,45,6,0,0
1229,2267,1,0,2,60,28,26,1,0
1230,2267,1,0,2,30,25,19,2,1
1231,2267,1,0,2,20,25,19,0,1
1232,2267,1,0,2,15,45,14,2,1
1233,2401,1,0,2,5,5,33,0,0
1234,2402,1,0,2,5,26,22,0,0
1235,2402,1,0,2,10,8,30,0,0
1236,2402,1,0,2,15,20,25,0,0
1237,2401,1,0,2,20,24,31,1,0
1238,2401,1,0,2,20,24,25,0,0
1239,2402,1,0,2,20,31,21,0,0
1240,2401,1,0,2,20,38,7,0,0
1241,2401,1,0,2,25,44,5,2,0
1242,2401,1,0,2,30,52,2,2,0
1243,2401,1,0,2,35,34,15,1,0
1244,2401,1,0,2,10,46,10,0,1
1245,2401,1,0,2,20,40,7,0,1
1246,2402,1,0,2,20,43,11,1,1
1247,2541,1,0,2,5,20,36,0,0
1248,2541,1,0,2,10,33,14,1,0
1249,2542,1,0,2,10,34,15,2,0
1250,2542,1,0,2,15,34,21,1,0
1251,2542,1,0,2,20,20,29,1,0
1252,2541,1,0,2,20,35,24,1,0
1253,2542,1,0,2,20,43,8,2,0
1254,2542,1,0,2,20,45,16,0,0
1255,2542,1,0,2,20,48,9,1,0
1256,2542,1,0,2,20,55,4,1,0
1257,2541,1,0,2,30,26,29,2,0
1258,2542,1,0,2,30,36,21,1,0
1259,2542,1,0,2,30,37,16,2,0
1260,2542,1,0,2,30,47,6,2,0
1261,2541,1,0,2,40,22,31,1,0
1262,2541,1,0,2,40,34,19,1,0
1263,2542,1,0,2,40,50,0,0,0
1264,2541,1,0,2,50,51,4,2,0
1265,2542,1,0,2,35,40,37,2,1
1266,2541,1,0,2,50,40,14,1,1
1267,2688,1,0,2,10,44,17,1,0
1268,2688,1,0,2,15,36,10,2,0
1269,2688,1,0,2,20,29,24,1,0
1270,2688,1,0,2,20,39,25,0,0
1271,2688,1,0,2,20,44,13,1,0
1272,2688,1,0,2,30,38,17,0,0
1273,2687,1,0,2,35,60,33,0,0
1274,2688,1,0,2,40,60,31,2,0
1275,2687,1,0,2,40,60,2,0,0
1276,2688,1,0,2,15,52,5,1,1
1277,2688,1,0,2,10,28,27,1,1
1278,2688,1,0,2,20,29,25,0,1
1279,2840,1,0,2,5,33,15,1,0
1280,2840,1,0,2,20,25,11,1,0
1281,2840,1,0,2,20,31,24,1,0
1282,2840,1,0,2,20,32,21,1,0
1283,2840,1,0,2,20,35,18,1,0
1284,2840,1,0,2,40,27,30,0,0
1285,2840,1,0,2,40,41,0,1,0
1286,2840,1,0,2,50,41,20,0,0
1287,2840,1,0,2,40,36,17,2,1
1288,2840,1,0,2,20,55,4,2,1
1289,2840,1,0,2,40,15,13,1,1
1290,2999,1,0,2,5,10,24,1,0
1291,2999,1,0,2,10,10,44,1,0
1292,2999,1,0,2,20,14,26,0,0
1293,2999,1,0,2,40,23,34,1,0
1294,2999,1,0,2,60,48,14,0,0
1295,3165,1,0,2,5,55,12,0,0
1296,3164,1,0,2,15,21,37,0,0
1297,3165,1,0,2,15,26,31,1,0
1298,3164,1,0,2,15,37,20,2,0
1299,3164,1,0,2,20,23,37,1,0
1300,3164,1,0,2,20,30,33,1,0
1301,3164,1,0,2,20,35,20,0,0
1302,3164,1,0,2,20,52,5,1,0
1303,3165,1,0,2,30,47,12,0,0
1304,3164,1,0,2,20,40,15,2,1
1305,3165,1,0,2,50,55,5,1,1
1306,3165,1,0,2,60,42,13,1,1
1307,3337,1,0,2,10,18,41,1,0
1308,3337,1,0,2,10,37,25,0,0
1309,3337,1,0,2,20,21,35,1,0
1310,3337,1,0,2,20,49,24,0,0
1311,3337,1,0,2,40,49,8,1,0
1312,3337,1,0,2,20,30,30,1,1
1313,3337,1,0,2,15,21,37,2,1
1314,3336,1,0,2,20,46,16,1,1
1315,3336,1,0,2,60,50,14,0,1
1316,3337,1,0,2,10,51,3,1,1
1317,3516,1,0,2,5,20,22,1,0
1318,3516,1,0,2,5,40,12,0,0
1319,3516,1,0,2,20,54,26,0,0
1320,3515,1,0,2,60,54,11,0,0
1321,3516,1,0,2,30,38,19,0,1
1322,3515,1,0,2,5,48,15,0,1
1323,3516,1,0,2,10,17,29,2,1
1324,3516,1,0,2,60,10,47,1,1
1325,3516,1,0,2,10,45,17,1,1
1326,3516,1,0,2,25,9,46,1,1
1327,3516,1,0,2,20,50,13,1,2
1328,3702,1,0,2,50,48,20,1,0
1329,3702,1,0,2,10,10,47,0,0
